,Cell,Gene,Kruskal,FCCorr,ProfCorr,CellCorr,Ratio,Total
6695,endothelial,ANGPT2,1,0,1,0,0,2
6696,stromal,ANGPT2,1,1,1,1,1,5
6697,myofibroblasts,ALKAL2,1,0,0,1,0,2
6698,gi_epithelial,ALKAL2,1,0,1,1,0,3
6699,stromal,ALKAL2,1,0,0,1,1,3
6700,gi_epithelial,RPL7P19,0,0,1,1,0,2
6701,endothelial,RPL7P19,0,1,1,1,0,3
6702,stromal,RPL7P19,0,1,1,1,0,3
6703,B_cells,CLEC7A,1,1,1,0,1,4
6704,gi_epithelial,CLEC7A,1,1,1,0,1,4
6705,cd4_Tcells,CLEC7A,1,0,1,1,1,4
6706,myofibroblasts,ADRA2A,1,1,0,0,0,2
6707,gi_epithelial,ADRA2A,1,0,1,0,0,2
6708,stromal,ADRA2A,1,1,0,1,1,4
6709,B_cells,COL27A1,1,0,0,1,1,3
6710,gi_epithelial,COL27A1,1,0,1,0,0,2
6711,endothelial,COL27A1,1,0,0,0,0,1
6712,myofibroblasts,ACTG1,0,0,1,0,1,2
6713,endothelial,ACTG1,0,1,1,1,0,3
6714,stromal,ACTG1,0,1,1,1,1,4
6715,gi_epithelial,RELT,1,0,1,1,0,3
6716,endothelial,RELT,1,1,1,1,0,4
6717,stromal,RELT,1,1,1,1,0,4
6718,B_cells,COPA,1,1,1,0,0,3
6719,gi_epithelial,COPA,1,0,1,1,0,3
6720,endothelial,COPA,1,1,1,1,0,4
6721,myofibroblasts,ABI3BP,1,1,1,1,1,5
6722,gi_epithelial,ABI3BP,1,0,1,1,1,4
6723,endothelial,ABI3BP,1,1,1,1,0,4
6724,gi_epithelial,THSD1,1,1,1,0,1,4
6725,endothelial,THSD1,1,0,0,0,0,1
6726,stromal,THSD1,1,1,1,1,1,5
6727,gi_epithelial,LITAF,1,0,1,1,0,3
6728,endothelial,LITAF,1,1,1,1,0,4
6729,stromal,LITAF,1,1,1,1,1,5
6730,myofibroblasts,ARHGAP26,0,0,0,0,0,0
6731,naive_T_cells,ARHGAP26,0,0,1,1,0,2
6732,gi_epithelial,ARHGAP26,0,0,1,0,0,1
6733,myofibroblasts,CACHD1,1,0,1,0,0,2
6734,gi_epithelial,CACHD1,1,0,1,0,0,2
6735,neuroendocrine,CACHD1,1,0,1,0,0,2
6736,B_cells,CISD3,1,1,1,1,1,5
6737,gi_epithelial,CISD3,1,0,1,0,0,2
6738,monocytes_macs_DCs,CISD3,1,1,1,1,0,4
6739,gi_epithelial,FGR,1,0,1,1,1,4
6740,endothelial,FGR,1,1,0,1,0,3
6741,stromal,FGR,1,1,0,0,1,3
6742,gi_epithelial,FHL1,1,0,1,1,1,4
6743,endothelial,FHL1,1,1,1,1,0,4
6744,stromal,FHL1,1,1,1,1,1,5
6745,myofibroblasts,C1R,1,0,1,1,0,3
6746,gi_epithelial,C1R,1,0,1,1,1,4
6747,stromal,C1R,1,0,1,1,1,4
6748,gi_epithelial,RPRML,1,1,1,1,1,5
6749,neuroendocrine,RPRML,1,0,1,0,0,2
6750,stromal,RPRML,1,0,0,0,1,2
6751,gi_epithelial,FHL3,1,0,1,0,0,2
6752,endothelial,FHL3,1,1,1,1,0,4
6753,stromal,FHL3,1,1,0,1,1,4
6754,myofibroblasts,BTN3A3,1,1,0,0,0,2
6755,fibroblasts,BTN3A3,1,1,0,0,0,2
6756,gi_epithelial,BTN3A3,1,0,0,0,0,1
6757,gi_epithelial,FHOD1,1,1,1,0,0,3
6758,endothelial,FHOD1,1,1,1,0,0,3
6759,stromal,FHOD1,1,1,1,0,0,3
6760,B_cells,CKAP4,0,0,1,0,0,1
6761,gi_epithelial,CKAP4,0,0,1,0,0,1
6762,monocytes_macs_DCs,CKAP4,0,0,0,0,0,0
6763,myofibroblasts,ARHGEF12,0,1,0,0,0,1
6764,monocytes_macs_DCs,ARHGEF12,0,0,0,0,0,0
6765,stromal,ARHGEF12,0,1,0,0,0,1
6766,B_cells,CKS1B,1,1,0,1,1,4
6767,gi_epithelial,CKS1B,1,1,1,1,0,4
6768,cd8_Tcells,CKS1B,1,0,0,1,0,2
6769,gi_epithelial,FILIP1,1,0,1,1,1,4
6770,endothelial,FILIP1,1,1,1,1,0,4
6771,stromal,FILIP1,1,1,1,1,1,5
6772,B_cells,CLDN14,0,0,0,0,0,0
6773,endothelial,CLDN14,0,1,1,1,0,3
6774,stromal,CLDN14,0,1,1,1,1,4
6775,myofibroblasts,ATP6AP1,1,1,1,0,0,3
6776,endothelial,ATP6AP1,1,1,1,0,0,3
6777,stromal,ATP6AP1,1,1,1,0,1,4
6778,myofibroblasts,ASAP2,1,0,0,0,0,1
6779,gi_epithelial,ASAP2,1,0,1,0,0,2
6780,neuroendocrine,ASAP2,1,0,1,1,0,3
6781,myofibroblasts,ARPC5,1,1,1,1,0,4
6782,gi_epithelial,ARPC5,1,0,1,1,0,3
6783,stromal,ARPC5,1,1,1,1,1,5
6784,gi_epithelial,RBBP9,0,0,1,1,0,2
6785,endothelial,RBBP9,0,1,0,1,0,2
6786,stromal,RBBP9,0,1,0,0,0,1
6787,gi_epithelial,HOXB7,1,0,1,0,0,2
6788,neuroendocrine,HOXB7,1,1,1,1,0,4
6789,cd8_Tcells,HOXB7,1,1,1,1,1,5
6790,B_cells,SMIM24,1,1,1,1,1,5
6791,gi_epithelial,SMIM24,1,0,1,0,0,2
6792,endothelial,SMIM24,1,1,1,1,1,5
6793,B_cells,SLC9A3R1,1,1,0,1,1,4
6794,fibroblasts,SLC9A3R1,1,1,0,0,1,3
6795,gi_epithelial,SLC9A3R1,1,0,1,1,0,3
6796,gi_epithelial,PUS3,0,0,0,0,0,0
6797,endothelial,PUS3,0,1,0,0,0,1
6798,stromal,PUS3,0,1,0,0,1,2
6799,gi_epithelial,PURA,0,1,1,1,0,3
6800,cd8_Tcells,PURA,0,1,0,0,0,1
6801,endothelial,PURA,0,1,0,0,0,1
6802,gi_epithelial,TUBA1B,1,0,1,0,0,2
6803,cd8_Tcells,TUBA1B,1,0,1,1,0,3
6804,monocytes_macs_DCs,TUBA1B,1,0,1,1,0,3
6805,B_cells,NCLN,1,0,1,1,0,3
6806,gi_epithelial,NCLN,1,0,1,0,0,2
6807,endothelial,NCLN,1,0,1,1,0,3
6808,B_cells,NCAPD3,0,1,1,1,1,4
6809,gi_epithelial,NCAPD3,0,0,1,0,0,1
6810,cd8_Tcells,NCAPD3,0,0,0,1,0,1
6811,gi_epithelial,GSDME,1,0,1,1,0,3
6812,endothelial,GSDME,1,1,1,0,1,4
6813,monocytes_macs_DCs,GSDME,1,1,1,0,0,3
6814,B_cells,NBL1,1,0,1,1,1,4
6815,gi_epithelial,NBL1,1,1,1,1,0,4
6816,neuroendocrine,NBL1,1,1,1,0,0,3
6817,gi_epithelial,HKDC1,1,0,1,0,0,2
6818,neuroendocrine,HKDC1,1,1,1,1,0,4
6819,stromal,HKDC1,1,1,1,1,1,5
6820,gi_epithelial,HIPK2,0,1,1,1,0,3
6821,endothelial,HIPK2,0,1,1,1,0,3
6822,stromal,HIPK2,0,1,1,1,1,4
6823,gi_epithelial,GSAP,1,0,1,1,0,3
6824,cd8_Tcells,GSAP,1,1,0,0,1,3
6825,endothelial,GSAP,1,1,0,0,0,2
6826,B_cells,GPS1,1,1,1,1,0,4
6827,gi_epithelial,GPS1,1,0,1,0,0,2
6828,monocytes_macs_DCs,GPS1,1,1,1,1,0,4
6829,B_cells,GPX2,1,1,1,1,1,5
6830,myofibroblasts,GPX2,1,1,1,1,1,5
6831,gi_epithelial,GPX2,1,0,1,0,0,2
6832,gi_epithelial,UPP1,1,0,1,1,0,3
6833,endothelial,UPP1,1,1,1,0,0,3
6834,stromal,UPP1,1,1,1,0,1,4
6835,gi_epithelial,TNF,1,0,1,1,1,4
6836,cd4_Tcells,TNF,1,1,1,0,0,3
6837,cd8_Tcells,TNF,1,1,1,0,0,3
6838,B_cells,MTCO1P12,1,0,1,1,0,3
6839,gi_epithelial,MTCO1P12,1,0,1,0,0,2
6840,neuroendocrine,MTCO1P12,1,1,1,1,0,4
6841,gi_epithelial,RAB3IL1,1,1,1,0,1,4
6842,endothelial,RAB3IL1,1,1,1,1,0,4
6843,stromal,RAB3IL1,1,1,0,1,1,4
6844,gi_epithelial,KCNJ12,1,1,0,0,0,2
6845,endothelial,KCNJ12,1,1,0,0,0,2
6846,stromal,KCNJ12,1,1,1,0,1,4
6847,gi_epithelial,KIRREL1,1,0,1,1,1,4
6848,endothelial,KIRREL1,1,1,1,1,1,5
6849,stromal,KIRREL1,1,1,0,1,1,4
6850,B_cells,GMFG,1,0,1,1,0,3
6851,myofibroblasts,GMFG,1,0,1,0,0,2
6852,gi_epithelial,GMFG,1,0,1,1,1,4
6853,B_cells,MRPS31,0,0,0,0,0,0
6854,endothelial,MRPS31,0,1,0,1,0,2
6855,stromal,MRPS31,0,1,0,0,0,1
6856,gi_epithelial,KLF9,0,1,1,1,0,3
6857,endothelial,KLF9,0,1,1,1,0,3
6858,monocytes_macs_DCs,KLF9,0,1,1,1,0,3
6859,B_cells,GADD45G,0,1,0,1,1,3
6860,gi_epithelial,GADD45G,0,1,1,1,0,3
6861,stromal,GADD45G,0,1,1,1,0,3
6862,B_cells,OSTC,0,0,0,0,0,0
6863,myofibroblasts,OSTC,0,0,1,1,0,2
6864,gi_epithelial,OSTC,0,0,1,0,0,1
6865,B_cells,GALNT1,1,0,1,1,1,4
6866,endothelial,GALNT1,1,1,1,1,0,4
6867,stromal,GALNT1,1,1,1,1,1,5
6868,B_cells,GALNT2,1,1,1,0,0,3
6869,myofibroblasts,GALNT2,1,1,1,1,0,4
6870,cd8_Tcells,GALNT2,1,1,0,0,0,2
6871,gi_epithelial,PTPRK,1,0,1,0,0,2
6872,squamous_epithelial,PTPRK,1,0,1,1,0,3
6873,endothelial,PTPRK,1,0,0,0,0,1
6874,B_cells,OAS1,1,1,1,1,1,5
6875,gi_epithelial,OAS1,1,1,1,1,0,4
6876,cd8_Tcells,OAS1,1,0,1,0,1,3
6877,B_cells,OAF,0,0,1,1,1,3
6878,neuroendocrine,OAF,0,0,1,1,0,2
6879,endothelial,OAF,0,0,0,0,0,0
6880,B_cells,GDE1,1,0,1,1,1,4
6881,fibroblasts,GDE1,1,0,0,1,0,2
6882,gi_epithelial,GDE1,1,0,1,0,0,2
6883,B_cells,GM2A,1,1,1,1,1,5
6884,gi_epithelial,GM2A,1,0,1,0,0,2
6885,monocytes_macs_DCs,GM2A,1,0,1,0,0,2
6886,gi_epithelial,GRAMD1B,1,0,1,0,0,2
6887,endothelial,GRAMD1B,1,1,0,0,1,3
6888,stromal,GRAMD1B,1,1,0,0,0,2
6889,B_cells,NME1,1,0,1,1,0,3
6890,gi_epithelial,NME1,1,0,1,0,0,2
6891,cd8_Tcells,NME1,1,1,1,1,1,5
6892,gi_epithelial,KCNE3,1,0,1,0,0,2
6893,endothelial,KCNE3,1,1,0,1,0,3
6894,stromal,KCNE3,1,1,1,1,1,5
6895,gi_epithelial,KLF11,1,0,1,1,0,3
6896,endothelial,KLF11,1,0,0,0,0,1
6897,stromal,KLF11,1,1,0,1,1,4
6898,gi_epithelial,RNF145,1,0,1,1,0,3
6899,endothelial,RNF145,1,1,1,0,0,3
6900,stromal,RNF145,1,1,1,0,1,4
6901,gi_epithelial,TMEM255B,1,1,1,0,1,4
6902,endothelial,TMEM255B,1,0,0,0,0,1
6903,stromal,TMEM255B,1,1,1,1,1,5
6904,gi_epithelial,KCNJ5,0,0,1,0,0,1
6905,neuroendocrine,KCNJ5,0,0,1,0,0,1
6906,monocytes_macs_DCs,KCNJ5,0,0,1,0,0,1
6907,B_cells,HERPUD1,0,0,1,0,0,1
6908,gi_epithelial,HERPUD1,0,1,1,1,0,3
6909,endothelial,HERPUD1,0,1,0,0,0,1
6910,B_cells,PARVG,1,0,1,1,0,3
6911,endothelial,PARVG,1,1,1,1,1,5
6912,stromal,PARVG,1,1,1,1,0,4
6913,B_cells,ISG20,1,0,1,0,0,2
6914,myofibroblasts,ISG20,1,1,1,1,1,5
6915,gi_epithelial,ISG20,1,1,1,1,0,4
6916,B_cells,INPP1,1,0,1,1,1,4
6917,gi_epithelial,INPP1,1,0,1,0,0,2
6918,cd8_Tcells,INPP1,1,1,1,1,1,5
6919,gi_epithelial,HCLS1,1,0,1,1,1,4
6920,endothelial,HCLS1,1,1,1,0,0,3
6921,stromal,HCLS1,1,1,1,0,0,3
6922,gi_epithelial,HACL1,0,0,0,0,0,0
6923,endothelial,HACL1,0,1,0,1,0,2
6924,stromal,HACL1,0,1,0,1,0,2
6925,B_cells,IRF8,1,0,0,1,0,2
6926,gi_epithelial,IRF8,1,0,1,1,0,3
6927,cd8_Tcells,IRF8,1,0,0,1,1,3
6928,B_cells,LAMP2,0,1,0,0,0,1
6929,gi_epithelial,LAMP2,0,0,1,0,0,1
6930,monocytes_macs_DCs,LAMP2,0,0,0,0,0,0
6931,B_cells,LAMC2,1,0,1,1,1,4
6932,gi_epithelial,LAMC2,1,0,1,0,0,2
6933,squamous_epithelial,LAMC2,1,1,1,1,0,4
6934,B_cells,LAMA3,1,0,1,1,1,4
6935,gi_epithelial,LAMA3,1,0,1,0,0,2
6936,neuroendocrine,LAMA3,1,0,1,1,0,3
6937,B_cells,KRTCAP2,1,0,1,1,0,3
6938,gi_epithelial,KRTCAP2,1,0,1,0,0,2
6939,neuroendocrine,KRTCAP2,1,1,1,1,0,4
6940,B_cells,LMNB2,1,1,1,1,1,5
6941,gi_epithelial,LMNB2,1,0,1,0,0,2
6942,cd8_Tcells,LMNB2,1,1,1,1,0,4
6943,B_cells,KPNA2,1,1,1,1,0,4
6944,myofibroblasts,KPNA2,1,0,1,1,0,3
6945,gi_epithelial,KPNA2,1,0,1,0,0,2
6946,B_cells,KLK11,1,0,0,0,1,2
6947,gi_epithelial,KLK11,1,0,1,0,0,2
6948,endothelial,KLK11,1,0,0,0,1,2
6949,B_cells,ITGB4,1,0,1,1,1,4
6950,neuroendocrine,ITGB4,1,1,1,1,0,4
6951,endothelial,ITGB4,1,1,0,1,0,3
6952,B_cells,KIF22,1,0,0,0,0,1
6953,gi_epithelial,KIF22,1,0,1,0,0,2
6954,cd8_Tcells,KIF22,1,0,0,0,0,1
6955,gi_epithelial,UBE2J1,1,1,1,0,0,3
6956,endothelial,UBE2J1,1,1,0,1,0,3
6957,stromal,UBE2J1,1,1,0,0,1,3
6958,B_cells,KDELR1,1,1,1,1,0,4
6959,gi_epithelial,KDELR1,1,0,1,0,0,2
6960,neuroendocrine,KDELR1,1,1,1,1,0,4
6961,B_cells,JSRP1,1,0,1,0,0,2
6962,gi_epithelial,JSRP1,1,0,1,1,1,4
6963,neuroendocrine,JSRP1,1,0,1,1,0,3
6964,B_cells,INAVA,1,0,1,1,1,4
6965,gi_epithelial,INAVA,1,0,1,0,0,2
6966,cd8_Tcells,INAVA,1,1,1,1,1,5
6967,B_cells,LMO4,1,1,1,1,0,4
6968,myofibroblasts,LMO4,1,0,0,1,0,2
6969,gi_epithelial,LMO4,1,0,1,0,0,2
6970,B_cells,MRPL41,1,1,1,0,1,4
6971,endothelial,MRPL41,1,1,1,0,1,4
6972,monocytes_macs_DCs,MRPL41,1,1,1,1,1,5
6973,B_cells,IGF1,1,0,1,0,1,3
6974,endothelial,IGF1,1,1,1,1,1,5
6975,stromal,IGF1,1,1,1,1,1,5
6976,B_cells,HM13,1,1,1,0,0,3
6977,myofibroblasts,HM13,1,0,1,1,0,3
6978,gi_epithelial,HM13,1,1,1,0,0,3
6979,gi_epithelial,ULBP1,1,0,1,1,0,3
6980,endothelial,ULBP1,1,0,0,0,0,1
6981,stromal,ULBP1,1,0,0,0,1,2
6982,B_cells,HMGB3,1,1,0,1,1,4
6983,gi_epithelial,HMGB3,1,1,1,0,0,3
6984,cd8_Tcells,HMGB3,1,1,0,1,1,4
6985,gi_epithelial,HEPH,1,1,1,0,0,3
6986,neuroendocrine,HEPH,1,1,1,0,0,3
6987,stromal,HEPH,1,0,1,0,1,3
6988,gi_epithelial,RIC3,1,0,1,1,0,3
6989,neuroendocrine,RIC3,1,0,0,0,0,1
6990,endothelial,RIC3,1,0,1,0,1,3
6991,B_cells,ID1,0,1,0,1,1,3
6992,endothelial,ID1,0,1,0,1,0,2
6993,stromal,ID1,0,1,0,1,1,3
6994,B_cells,MGAT5,1,0,0,0,0,1
6995,gi_epithelial,MGAT5,1,0,1,0,0,2
6996,neuroendocrine,MGAT5,1,0,1,1,0,3
6997,gi_epithelial,HELLS,1,0,1,1,0,3
6998,NK_cells,HELLS,1,1,0,0,0,2
6999,cd8_Tcells,HELLS,1,1,1,1,0,4
7000,gi_epithelial,QSOX1,1,1,1,0,0,3
7001,endothelial,QSOX1,1,0,0,0,1,2
7002,stromal,QSOX1,1,1,1,0,1,4
7003,B_cells,IGHG3,1,0,1,0,0,2
7004,gi_epithelial,IGHG3,1,1,1,1,1,5
7005,stromal,IGHG3,1,1,1,1,1,5
7006,B_cells,MEF2D,1,0,1,0,0,2
7007,gi_epithelial,MEF2D,1,0,1,1,0,3
7008,endothelial,MEF2D,1,0,1,0,0,2
7009,gi_epithelial,TMEM47,1,0,1,1,1,4
7010,endothelial,TMEM47,1,1,1,1,0,4
7011,stromal,TMEM47,1,1,0,1,1,4
7012,gi_epithelial,TYROBP,1,1,1,1,1,5
7013,endothelial,TYROBP,1,1,1,1,1,5
7014,stromal,TYROBP,1,1,1,1,1,5
7015,gi_epithelial,RIN3,1,0,1,1,0,3
7016,endothelial,RIN3,1,1,0,0,0,2
7017,stromal,RIN3,1,1,0,0,1,3
7018,gi_epithelial,TMEM71,1,1,1,1,1,5
7019,cd8_Tcells,TMEM71,1,0,1,0,0,2
7020,monocytes_macs_DCs,TMEM71,1,1,1,1,0,4
7021,gi_epithelial,RIPOR2,1,1,1,1,1,5
7022,endothelial,RIPOR2,1,0,0,1,1,3
7023,monocytes_macs_DCs,RIPOR2,1,1,1,1,0,4
7024,gi_epithelial,KLHDC1,1,0,1,1,0,3
7025,endothelial,KLHDC1,1,1,0,1,0,3
7026,stromal,KLHDC1,1,1,1,1,0,4
7027,gi_epithelial,VAMP2,1,1,1,1,0,4
7028,neuroendocrine,VAMP2,1,0,0,0,0,1
7029,cd8_Tcells,VAMP2,1,1,1,1,0,4
7030,gi_epithelial,L1CAM,1,1,1,0,1,4
7031,endothelial,L1CAM,1,1,1,0,1,4
7032,stromal,L1CAM,1,1,1,0,1,4
7033,gi_epithelial,HOXA3,1,0,1,1,0,3
7034,endothelial,HOXA3,1,1,0,1,0,3
7035,stromal,HOXA3,1,1,0,1,1,4
7036,B_cells,SDC4,1,1,1,1,1,5
7037,myofibroblasts,SDC4,1,1,1,1,1,5
7038,squamous_epithelial,SDC4,1,0,1,0,0,2
7039,B_cells,SCARB2,0,1,1,0,0,2
7040,gi_epithelial,SCARB2,0,1,1,1,0,3
7041,monocytes_macs_DCs,SCARB2,0,0,1,1,0,2
7042,gi_epithelial,TSPYL5,1,0,1,0,0,2
7043,neuroendocrine,TSPYL5,1,0,1,0,0,2
7044,endothelial,TSPYL5,1,0,0,0,0,1
7045,gi_epithelial,GJA4,1,0,1,0,1,3
7046,endothelial,GJA4,1,1,1,1,0,4
7047,stromal,GJA4,1,1,1,1,1,5
7048,gi_epithelial,GJA5,1,0,1,1,1,4
7049,endothelial,GJA5,1,0,1,0,0,2
7050,stromal,GJA5,1,1,1,1,1,5
7051,gi_epithelial,KRT6A,1,1,1,1,1,5
7052,endothelial,KRT6A,1,1,1,1,1,5
7053,stromal,KRT6A,1,1,1,1,1,5
7054,B_cells,RRBP1,1,1,1,1,0,4
7055,myofibroblasts,RRBP1,1,0,1,1,0,3
7056,gi_epithelial,RRBP1,1,0,1,0,0,2
7057,B_cells,RPS29,0,1,1,1,0,3
7058,cd8_Tcells,RPS29,0,1,1,1,0,3
7059,endothelial,RPS29,0,0,1,1,0,2
7060,gi_epithelial,GIMAP1,1,0,1,1,1,4
7061,endothelial,GIMAP1,1,0,0,0,0,1
7062,stromal,GIMAP1,1,0,1,1,1,4
7063,gi_epithelial,GLB1,1,0,0,0,0,1
7064,endothelial,GLB1,1,0,0,0,0,1
7065,monocytes_macs_DCs,GLB1,1,0,0,0,0,1
7066,B_cells,EPRS1,0,0,1,1,0,2
7067,neuroendocrine,EPRS1,0,0,1,1,0,2
7068,monocytes_macs_DCs,EPRS1,0,0,1,1,0,2
7069,B_cells,RPA3,1,1,1,1,0,4
7070,gi_epithelial,RPA3,1,0,1,0,0,2
7071,cd8_Tcells,RPA3,1,0,0,1,0,2
7072,B_cells,RNPEP,1,0,1,1,1,4
7073,gi_epithelial,RNPEP,1,0,1,0,0,2
7074,neuroendocrine,RNPEP,1,0,1,1,0,3
7075,B_cells,RNF213,1,0,1,1,0,3
7076,naive_T_cells,RNF213,1,0,0,1,0,2
7077,gi_epithelial,RNF213,1,0,1,0,0,2
7078,B_cells,ERBB3,1,1,1,1,1,5
7079,gi_epithelial,ERBB3,1,0,1,0,0,2
7080,neuroendocrine,ERBB3,1,0,1,1,0,3
7081,B_cells,RNASE1,1,1,1,0,1,4
7082,gi_epithelial,RNASE1,1,1,1,0,0,3
7083,cd8_Tcells,RNASE1,1,1,1,0,1,4
7084,gi_epithelial,GIMAP5,1,0,1,1,1,4
7085,endothelial,GIMAP5,1,0,1,0,0,2
7086,stromal,GIMAP5,1,1,1,1,0,4
7087,B_cells,SEC61B,0,0,1,0,0,1
7088,myofibroblasts,SEC61B,0,1,1,1,0,3
7089,gi_epithelial,SEC61B,0,1,1,1,0,3
7090,B_cells,RGS5,1,1,1,0,1,4
7091,myofibroblasts,RGS5,1,0,1,0,0,2
7092,stromal,RGS5,1,1,0,1,1,4
7093,gi_epithelial,HOXB3,1,1,1,0,0,3
7094,neuroendocrine,HOXB3,1,1,1,0,0,3
7095,endothelial,HOXB3,1,1,1,1,0,4
7096,B_cells,SLC3A2,1,0,1,0,0,2
7097,myofibroblasts,SLC3A2,1,0,1,1,0,3
7098,neuroendocrine,SLC3A2,1,0,0,0,0,1
7099,B_cells,SLC39A11,1,0,0,0,0,1
7100,gi_epithelial,SLC39A11,1,0,1,0,0,2
7101,monocytes_macs_DCs,SLC39A11,1,0,0,1,0,2
7102,B_cells,EBF1,1,1,1,1,0,4
7103,gi_epithelial,EBF1,1,1,1,1,1,5
7104,endothelial,EBF1,1,0,1,1,0,3
7105,gi_epithelial,RFLNB,1,1,1,1,1,5
7106,endothelial,RFLNB,1,0,0,0,0,1
7107,stromal,RFLNB,1,1,0,1,1,4
7108,B_cells,SLC25A23,1,0,0,0,1,2
7109,gi_epithelial,SLC25A23,1,1,1,1,0,4
7110,stromal,SLC25A23,1,1,1,0,1,4
7111,gi_epithelial,HOXB5,1,0,1,0,0,2
7112,neuroendocrine,HOXB5,1,1,1,1,0,4
7113,stromal,HOXB5,1,1,0,0,1,3
7114,gi_epithelial,WLS,0,0,1,1,0,2
7115,endothelial,WLS,0,1,1,0,0,2
7116,stromal,WLS,0,1,1,1,1,4
7117,B_cells,SEZ6L2,1,1,1,1,1,5
7118,gi_epithelial,SEZ6L2,1,1,1,1,0,4
7119,endothelial,SEZ6L2,1,0,0,0,1,2
7120,B_cells,SELENOK,1,0,1,1,0,3
7121,cd8_Tcells,SELENOK,1,0,1,1,0,3
7122,monocytes_macs_DCs,SELENOK,1,0,1,1,0,3
7123,B_cells,SERPINB5,1,1,1,0,1,4
7124,gi_epithelial,SERPINB5,1,1,1,1,0,4
7125,neuroendocrine,SERPINB5,1,1,1,0,1,4
7126,B_cells,SERP1,1,1,1,1,0,4
7127,myofibroblasts,SERP1,1,1,1,1,0,4
7128,gi_epithelial,SERP1,1,0,1,0,0,2
7129,gi_epithelial,WIPF3,1,0,1,1,0,3
7130,endothelial,WIPF3,1,1,1,1,1,5
7131,stromal,WIPF3,1,1,1,1,1,5
7132,gi_epithelial,RFX2,0,1,1,0,0,2
7133,NK_cells,RFX2,0,1,1,0,0,2
7134,cd8_Tcells,RFX2,0,1,1,0,0,2
7135,B_cells,SEMA4A,0,0,1,1,0,2
7136,mast_cells,SEMA4A,0,0,0,0,0,0
7137,stromal,SEMA4A,0,0,1,0,0,1
7138,B_cells,SELPLG,1,0,1,1,0,3
7139,cd4_Tcells,SELPLG,1,1,1,1,0,4
7140,cd8_Tcells,SELPLG,1,1,1,1,0,4
7141,gi_epithelial,WIPF1,1,0,1,0,1,3
7142,endothelial,WIPF1,1,1,1,1,0,4
7143,stromal,WIPF1,1,1,1,1,0,4
7144,B_cells,RHOB,0,1,0,0,0,1
7145,gi_epithelial,RHOB,0,1,1,1,0,3
7146,monocytes_macs_DCs,RHOB,0,1,0,1,0,2
7147,gi_epithelial,PTGFRN,1,1,1,1,0,4
7148,endothelial,PTGFRN,1,1,1,1,0,4
7149,stromal,PTGFRN,1,1,1,1,1,5
7150,B_cells,PCNX1,1,0,1,1,0,3
7151,naive_T_cells,PCNX1,1,0,1,1,0,3
7152,cd8_Tcells,PCNX1,1,0,1,1,0,3
7153,gi_epithelial,GPR146,1,0,1,1,0,3
7154,endothelial,GPR146,1,0,1,0,0,2
7155,stromal,GPR146,1,1,1,1,1,5
7156,B_cells,FGD4,1,0,1,0,1,3
7157,myofibroblasts,FGD4,1,0,0,0,0,1
7158,gi_epithelial,FGD4,1,0,1,1,0,3
7159,B_cells,FKBP11,0,0,1,0,0,1
7160,gi_epithelial,FKBP11,0,1,1,1,0,3
7161,cd8_Tcells,FKBP11,0,1,0,0,1,2
7162,gi_epithelial,GPA33,1,0,1,0,0,2
7163,neuroendocrine,GPA33,1,1,1,1,0,4
7164,stromal,GPA33,1,1,1,1,1,5
7165,B_cells,PPIB,0,1,1,1,0,3
7166,myofibroblasts,PPIB,0,1,0,1,0,2
7167,gi_epithelial,PPIB,0,0,1,0,0,1
7168,gi_epithelial,RNF19B,1,1,1,1,0,4
7169,endothelial,RNF19B,1,1,1,1,0,4
7170,stromal,RNF19B,1,1,1,1,1,5
7171,gi_epithelial,VDR,1,0,1,0,0,2
7172,cd4_Tcells,VDR,1,1,1,1,0,4
7173,cd8_Tcells,VDR,1,0,1,1,0,3
7174,gi_epithelial,HMGN2,1,0,1,0,0,2
7175,NK_cells,HMGN2,1,0,0,1,0,2
7176,cd8_Tcells,HMGN2,1,0,1,1,0,3
7177,gi_epithelial,VAT1,1,0,1,0,0,2
7178,cd8_Tcells,VAT1,1,0,1,1,1,4
7179,monocytes_macs_DCs,VAT1,1,0,0,0,0,1
7180,B_cells,FCRL5,0,0,0,0,0,0
7181,endothelial,FCRL5,0,1,0,0,0,1
7182,stromal,FCRL5,0,1,0,0,0,1
7183,gi_epithelial,PTPRB,1,1,1,1,1,5
7184,endothelial,PTPRB,1,0,0,0,0,1
7185,stromal,PTPRB,1,1,1,1,1,5
7186,gi_epithelial,VASP,1,0,1,0,0,2
7187,endothelial,VASP,1,1,1,1,0,4
7188,stromal,VASP,1,1,1,1,1,5
7189,B_cells,FOXP4,1,0,1,1,0,3
7190,fibroblasts,FOXP4,1,0,1,1,1,4
7191,gi_epithelial,FOXP4,1,0,1,1,0,3
7192,gi_epithelial,RABL6,1,0,1,0,0,2
7193,cd8_Tcells,RABL6,1,1,1,1,0,4
7194,endothelial,RABL6,1,0,1,1,0,3
7195,B_cells,FUT8,1,0,0,1,0,2
7196,gi_epithelial,FUT8,1,0,1,0,0,2
7197,cd8_Tcells,FUT8,1,0,0,1,0,2
7198,B_cells,GADD45A,0,0,1,0,0,1
7199,myofibroblasts,GADD45A,0,0,1,1,0,2
7200,endothelial,GADD45A,0,0,1,1,0,2
7201,B_cells,PDIA5,0,0,1,1,0,2
7202,gi_epithelial,PDIA5,0,0,1,0,0,1
